,time,action,sideWithBall,lenOfNearest,nearestPlayer,lenOfMiddleDist,middleDistPlayer,passPair,goalIsNearest
1119,1774,dribbling,L,1,['L10'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1120,1775,dribbling,L,1,['L10'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1121,1776,dribbling,L,1,['L10'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1122,1777,dribbling,L,1,['L10'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1123,1778,dribbling,L,1,['L10'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1124,1779,dribbling,L,1,['L10'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1125,1780,dribbling,L,1,['L10'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1126,1781,dribbling,L,1,['L10'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1127,1782,dribbling,L,1,['L10'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1128,1783,dribbling,L,1,['L10'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1129,1784,dribbling,R,1,['R5'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1130,1785,dribbling,R,1,['R5'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1131,1786,dribbling,R,1,['R5'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1132,1787,dribbling,R,1,['R5'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1133,1788,dribbling,R,1,['R5'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1134,1789,dribbling,R,1,['R5'],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
1135,1790,dribbling,R,1,['R5'],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
1136,1791,dribbling,R,1,['R5'],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
1137,1792,searching,,0,[],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
1138,1793,searching,,0,[],6,"['L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,True
1139,1794,searching,,0,[],6,"['L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,True
1140,1795,searching,,0,[],5,"['L10', 'R3', 'R5', 'R6', 'R8']",,True
1141,1796,searching,,0,[],6,"['L10', 'RG1', 'R3', 'R5', 'R6', 'R8']",,True
1142,1797,searching,,0,[],4,"['RG1', 'R3', 'R5', 'R6']",,True
1143,1798,searching,,0,[],4,"['RG1', 'R3', 'R5', 'R6']",,True
1144,1799,searching,,0,[],4,"['RG1', 'R3', 'R5', 'R6']",,True
1145,1800,searching,,0,[],4,"['RG1', 'R3', 'R5', 'R6']",,True
1146,1801,searching,,0,[],4,"['RG1', 'R3', 'R5', 'R6']",,True
1147,1802,searching,,0,[],4,"['RG1', 'R3', 'R5', 'R6']",,True
1148,1884,dribbling,R,1,['R8'],2,"['L10', 'R8']",,False
1149,1885,dribbling,R,1,['R8'],2,"['L10', 'R8']",,False
1150,1886,searching,,0,[],2,"['L10', 'R8']",,False
1151,1887,dribbling,R,1,['R8'],2,"['L10', 'R8']",,False
1152,1888,dribbling,R,1,['R8'],2,"['L10', 'R8']",,False
1153,1889,dribbling,R,1,['R8'],2,"['L10', 'R8']",,False
1154,1890,dribbling,R,1,['R8'],2,"['L10', 'R8']",,False
1155,1891,dribbling,R,1,['R8'],3,"['L8', 'L10', 'R8']",,False
1156,1892,dribbling,R,1,['R8'],3,"['L8', 'L10', 'R8']",,False
1157,1893,dribbling,R,1,['R8'],3,"['L8', 'L10', 'R8']",,False
1158,1894,dribbling,R,1,['R8'],3,"['L8', 'L10', 'R8']",,False
1159,1895,dribbling,R,1,['R8'],3,"['L10', 'R3', 'R8']",,False
1160,1896,passing,R,2,"['L10', 'R8']",3,"['L10', 'R3', 'R8']","['R8', 'R7', 'R']",False
1161,1897,searching,,0,[],4,"['L10', 'R3', 'R6', 'R8']",,False
1162,1898,searching,,0,[],5,"['L10', 'R2', 'R3', 'R6', 'R8']",,False
1163,1899,searching,,0,[],6,"['L7', 'L10', 'R2', 'R3', 'R6', 'R8']",,False
1164,1900,searching,,0,[],7,"['L7', 'L10', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
1165,1901,searching,,0,[],6,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
1166,1902,searching,,0,[],6,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
1167,1903,dribbling,R,1,['R7'],6,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
1168,1904,dribbling,R,1,['R7'],6,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
1169,1905,dribbling,R,1,['R7'],6,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
1170,1906,dribbling,R,1,['R7'],6,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
1171,1907,dribbling,R,1,['R7'],6,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
1172,1908,searching,,0,[],7,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
1173,1909,searching,,0,[],7,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
1174,1910,fight,,2,"['L11', 'R7']",8,"['L7', 'L10', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
1175,1911,searching,,0,[],7,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
1176,1912,searching,,0,[],7,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
1177,1913,dribbling,L,1,['L7'],8,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8', 'R11']",,False
1178,1914,passing,L,1,['L7'],8,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8', 'R11']","['L7', 'L8', 'L']",False
1179,1915,searching,,0,[],8,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8', 'R11']",,False
1180,1916,searching,,0,[],7,"['L7', 'L10', 'L11', 'R3', 'R6', 'R7', 'R8']",,False
1181,1917,searching,,0,[],7,"['L7', 'L10', 'L11', 'R3', 'R6', 'R7', 'R8']",,False
1182,1918,searching,,0,[],8,"['L7', 'L8', 'L10', 'L11', 'R3', 'R5', 'R6', 'R8']",,False
1183,1919,searching,,0,[],6,"['L7', 'L8', 'L10', 'R3', 'R5', 'R8']",,False
1184,1920,searching,,0,[],4,"['L8', 'L10', 'R5', 'R8']",,False
1185,1921,searching,,0,[],4,"['L8', 'L10', 'R5', 'R8']",,False
1186,1922,dribbling,L,1,['L8'],4,"['L8', 'L10', 'R5', 'R8']",,False
1187,1923,dribbling,L,1,['L8'],4,"['L8', 'L10', 'R5', 'R8']",,False
1188,1924,dribbling,L,1,['L8'],4,"['L8', 'L10', 'R5', 'R8']",,False
1189,1925,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1190,1926,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1191,1927,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1192,1928,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1193,1929,searching,,0,[],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1194,1930,searching,,0,[],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1195,1931,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1196,1932,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1197,1933,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1198,1934,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1199,1935,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1200,1936,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1201,1937,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1202,1938,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1203,1939,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1204,1940,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1205,1941,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1206,1942,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1207,1943,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1208,1944,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1209,1945,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1210,1946,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
1211,1947,searching,,0,[],4,"['L8', 'R3', 'R5', 'R8']",,False
1212,1948,searching,,0,[],4,"['L8', 'R3', 'R5', 'R8']",,False
1213,1949,searching,,0,[],4,"['L8', 'R3', 'R5', 'R8']",,False
1214,1950,searching,,0,[],4,"['L8', 'R3', 'R5', 'R8']",,False
1215,1951,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1216,1952,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1217,1953,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1218,1954,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1219,1955,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1220,1956,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1221,1957,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1222,1958,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1223,1959,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1224,1960,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1225,1961,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1226,1962,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
1227,1963,dribbling,L,1,['L8'],4,"['L8', 'L10', 'R5', 'R8']",,False
1228,1964,dribbling,L,1,['L8'],4,"['L8', 'L10', 'R5', 'R8']",,False
1229,1965,searching,,0,[],4,"['L8', 'L10', 'R5', 'R8']",,False
1230,1966,searching,,0,[],4,"['L8', 'L10', 'R5', 'R8']",,False
1231,1967,searching,,0,[],4,"['L8', 'L10', 'R5', 'R8']",,False
1232,1968,searching,,0,[],4,"['L8', 'L10', 'R5', 'R8']",,False
1233,1969,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1234,1970,dribbling,L,1,['L8'],6,"['L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1235,1971,searching,,0,[],6,"['L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,True
1236,1972,searching,,0,[],6,"['L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,True
1237,1973,dribbling,L,1,['L10'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,True
1238,1974,searching,,0,[],8,"['L7', 'L8', 'L10', 'L11', 'R3', 'R5', 'R6', 'R8']",,True
1239,1975,searching,,0,[],9,"['L7', 'L8', 'L10', 'L11', 'RG1', 'R3', 'R6', 'R7', 'R8']",,True
1240,1976,dribbling,R,1,['R3'],10,"['L7', 'L8', 'L10', 'L11', 'RG1', 'R2', 'R3', 'R6', 'R7', 'R8']",,True
1241,1977,dribbling,R,1,['R3'],10,"['L7', 'L8', 'L10', 'L11', 'RG1', 'R2', 'R3', 'R6', 'R7', 'R8']",,True
1242,1978,dribbling,R,1,['R3'],11,"['L7', 'L8', 'L10', 'L11', 'RG1', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,True
1243,1979,dribbling,R,1,['R3'],11,"['L7', 'L8', 'L10', 'L11', 'RG1', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,True
1244,1980,dribbling,R,1,['R3'],9,"['L7', 'L8', 'L10', 'L11', 'RG1', 'R3', 'R5', 'R6', 'R8']",,True
1245,1981,searching,,0,[],8,"['L7', 'L8', 'L10', 'L11', 'R3', 'R5', 'R6', 'R8']",,True
1246,1982,searching,,0,[],8,"['L7', 'L8', 'L10', 'L11', 'R3', 'R5', 'R6', 'R8']",,False
1247,1983,searching,,0,[],8,"['L7', 'L8', 'L10', 'L11', 'R3', 'R5', 'R6', 'R8']",,False
1248,1984,searching,,0,[],4,"['L7', 'L8', 'R5', 'R8']",,False
1249,1985,searching,,0,[],1,['L8'],,False
1250,1986,searching,,0,[],1,['L8'],,False
1251,1987,searching,,0,[],1,['L8'],,False
1252,1988,searching,,0,[],0,[],,False
1253,1989,searching,,0,[],0,[],,False
1254,1990,searching,,0,[],1,['R10'],,False
1255,1991,searching,,0,[],1,['R10'],,False
1256,1992,searching,,0,[],1,['R10'],,False
1257,1993,searching,,0,[],1,['R10'],,False
1258,1994,dribbling,R,1,['R10'],1,['R10'],,False
1259,1995,dribbling,R,1,['R10'],1,['R10'],,False
1260,1996,dribbling,R,1,['R10'],1,['R10'],,False
1261,1997,passing,R,1,['R10'],1,['R10'],"['R10', 'R11', 'R']",False
1262,1998,searching,,0,[],1,['R10'],,False
1263,1999,searching,,0,[],1,['R10'],,False
1264,2000,searching,,0,[],1,['R10'],,False
1265,2001,searching,,0,[],0,[],,False
1266,2002,searching,,0,[],0,[],,False
1267,2003,searching,,0,[],3,"['L6', 'L7', 'R11']",,False
1268,2004,searching,,0,[],3,"['L6', 'L7', 'R11']",,False
1269,2005,searching,,0,[],3,"['L6', 'L7', 'R11']",,False
1270,2006,dribbling,R,1,['R11'],4,"['L6', 'L7', 'R6', 'R11']",,False
1271,2007,dribbling,R,1,['R11'],4,"['L6', 'L7', 'R6', 'R11']",,False
1272,2008,dribbling,R,1,['R11'],4,"['L6', 'L7', 'R6', 'R11']",,False
1273,2009,dribbling,R,1,['R11'],4,"['L6', 'L7', 'R6', 'R11']",,False
1274,2010,passing,R,1,['R11'],4,"['L6', 'L7', 'R6', 'R11']","['R11', 'R9', 'R']",False
1275,2011,searching,,0,[],4,"['L6', 'L7', 'R6', 'R11']",,False
1276,2012,searching,,0,[],3,"['L6', 'R6', 'R11']",,False
1277,2013,searching,,0,[],4,"['L6', 'R6', 'R7', 'R11']",,False
1278,2014,searching,,0,[],2,"['L6', 'R7']",,False
1279,2015,searching,,0,[],2,"['L6', 'R7']",,False
1280,2016,searching,,0,[],1,['R7'],,False
1281,2017,searching,,0,[],1,['R7'],,False
1282,2018,searching,,0,[],2,"['R7', 'R9']",,False
1283,2019,searching,,0,[],2,"['R7', 'R9']",,False
1284,2020,searching,,0,[],2,"['L5', 'R9']",,False
1285,2021,searching,,0,[],2,"['L5', 'R9']",,False
1286,2022,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1287,2023,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1288,2024,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1289,2025,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1290,2026,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1291,2027,passing,R,1,['R9'],2,"['L5', 'R9']","['R9', 'R9', 'R']",False
1292,2028,searching,,0,[],2,"['L5', 'R9']",,False
1293,2029,searching,,0,[],2,"['L5', 'R9']",,False
1294,2030,searching,,0,[],2,"['L5', 'R9']",,False
1295,2031,searching,,0,[],2,"['L5', 'R9']",,False
1296,2032,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1297,2033,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1298,2034,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1299,2035,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1300,2036,searching,,0,[],2,"['L5', 'R9']",,False
1301,2037,searching,,0,[],2,"['L5', 'R9']",,False
1302,2038,searching,,0,[],2,"['L5', 'R9']",,False
1303,2039,searching,,0,[],2,"['L5', 'R9']",,False
1304,2040,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1305,2041,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1306,2042,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1307,2043,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1308,2044,passing,R,1,['R9'],2,"['L5', 'R9']","['R9', 'R9', 'R']",False
1309,2045,searching,,0,[],2,"['L5', 'R9']",,False
1310,2046,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1311,2047,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1312,2048,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1313,2049,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1314,2050,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1315,2051,searching,,0,[],2,"['L5', 'R9']",,False
1316,2052,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
1317,2053,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
1318,2054,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
1319,2055,passing,R,1,['R9'],4,"['L3', 'L5', 'L6', 'R9']","['R9', 'R11', 'R']",False
1320,2056,searching,,0,[],5,"['L3', 'L5', 'L6', 'R9', 'R11']",,False
1321,2057,searching,,0,[],6,"['L3', 'L5', 'L6', 'R6', 'R9', 'R11']",,False
1322,2058,searching,,0,[],4,"['L6', 'R6', 'R9', 'R11']",,False
1323,2059,dribbling,R,1,['R11'],3,"['L6', 'R6', 'R11']",,False
1324,2060,passing,R,1,['R11'],3,"['L6', 'R6', 'R11']","['R11', 'R10', 'R']",False
1325,2061,searching,,0,[],3,"['L6', 'R6', 'R11']",,False
1326,2062,searching,,0,[],2,"['L6', 'R11']",,False
1327,2063,searching,,0,[],2,"['L6', 'R11']",,False
1328,2064,searching,,0,[],2,"['L6', 'R11']",,False
1329,2065,searching,,0,[],1,['L4'],,False
1330,2066,searching,,0,[],1,['L4'],,False
1331,2067,searching,,0,[],2,"['L4', 'R10']",,False
1332,2068,searching,,0,[],2,"['L4', 'R10']",,False
1333,2069,searching,,0,[],2,"['L4', 'R10']",,False
1334,2070,searching,,0,[],2,"['L4', 'R10']",,False
1335,2071,searching,,0,[],2,"['L4', 'R10']",,False
1336,2072,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
1337,2073,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
1338,2074,passing,R,1,['R10'],2,"['L4', 'R10']","['R10', 'R10', 'R']",False
1339,2075,searching,,0,[],2,"['L4', 'R10']",,False
1340,2076,searching,,0,[],2,"['L4', 'R10']",,False
1341,2077,searching,,0,[],2,"['L4', 'R10']",,False
1342,2078,searching,,0,[],2,"['L4', 'R10']",,False
1343,2079,searching,,0,[],2,"['L4', 'R10']",,False
1344,2080,searching,,0,[],2,"['L4', 'R10']",,False
1345,2081,searching,,0,[],2,"['L4', 'R10']",,False
1346,2082,searching,,0,[],2,"['L4', 'R10']",,False
1347,2083,searching,,0,[],2,"['L4', 'R10']",,False
1348,2084,searching,,0,[],2,"['L4', 'R10']",,False
1349,2085,searching,,0,[],2,"['L4', 'R10']",,False
1350,2086,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
1351,2087,passing,R,1,['R10'],2,"['L4', 'R10']","['R10', 'R10', 'R']",False
1352,2088,searching,,0,[],2,"['L4', 'R10']",,False
1353,2089,searching,,0,[],2,"['L4', 'R10']",,False
1354,2090,searching,,0,[],2,"['L4', 'R10']",,False
1355,2091,searching,,0,[],2,"['L4', 'R10']",,False
1356,2092,searching,,0,[],2,"['L4', 'R10']",,False
1357,2093,searching,,0,[],2,"['L4', 'R10']",,False
1358,2094,searching,,0,[],2,"['L4', 'R10']",,False
1359,2095,searching,,0,[],2,"['L4', 'R10']",,False
1360,2096,searching,,0,[],2,"['L4', 'R10']",,False
1361,2097,searching,,0,[],2,"['L4', 'R10']",,False
1362,2098,searching,,0,[],2,"['L4', 'R10']",,False
1363,2099,searching,,0,[],2,"['L4', 'R10']",,False
1364,2100,searching,,0,[],2,"['L4', 'R10']",,False
1365,2101,searching,,0,[],2,"['L4', 'R10']",,False
1366,2102,searching,,0,[],2,"['L4', 'R10']",,False
1367,2103,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
1368,2104,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
1369,2105,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
1370,2106,searching,,0,[],2,"['L4', 'R10']",,False
1371,2107,searching,,0,[],2,"['L4', 'R10']",,False
1372,2108,searching,,0,[],2,"['L4', 'R10']",,False
1373,2109,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
1374,2110,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
1375,2111,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
1376,2112,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
1377,2113,searching,,0,[],4,"['L2', 'L4', 'R10', 'R11']",,False
1378,2114,searching,,0,[],4,"['L2', 'L4', 'R10', 'R11']",,False
1379,2115,searching,,0,[],5,"['L2', 'L4', 'L6', 'R10', 'R11']",,False
1380,2116,dribbling,L,1,['L2'],5,"['L2', 'L4', 'L6', 'R10', 'R11']",,True
1381,2117,searching,,0,[],5,"['L2', 'L4', 'L6', 'R10', 'R11']",,False
1382,2118,searching,,0,[],4,"['L2', 'L6', 'R10', 'R11']",,False
1383,2119,searching,,0,[],4,"['L2', 'L6', 'L7', 'R11']",,False
1384,2120,searching,,0,[],3,"['L6', 'L7', 'R11']",,False
1385,2121,searching,,0,[],2,"['L6', 'L7']",,False
1386,2122,searching,,0,[],2,"['L6', 'L7']",,False
1387,2123,dribbling,L,1,['L7'],3,"['L6', 'L7', 'R6']",,False
1388,2124,dribbling,L,1,['L7'],3,"['L6', 'L7', 'R6']",,False
1389,2125,passing,L,1,['L7'],3,"['L6', 'L7', 'R6']","['L7', 'L10', 'L']",False
1390,2126,searching,,0,[],3,"['L7', 'L8', 'R6']",,False
1391,2127,searching,,0,[],3,"['L7', 'L8', 'R6']",,False
1392,2128,searching,,0,[],3,"['L7', 'L8', 'R6']",,False
1393,2129,searching,,0,[],3,"['L7', 'L8', 'R6']",,False
1394,2130,searching,,0,[],4,"['L7', 'L8', 'L10', 'R6']",,False
1395,2131,searching,,0,[],2,"['L8', 'L10']",,False
1396,2132,searching,,0,[],3,"['L8', 'L10', 'R8']",,False
1397,2133,searching,,0,[],3,"['L8', 'L10', 'R8']",,False
1398,2134,dribbling,L,1,['L10'],3,"['L8', 'L10', 'R8']",,False
1399,2135,passing,L,1,['L10'],3,"['L8', 'L10', 'R8']","['L10', 'L11', 'L']",False
1400,2136,searching,,0,[],3,"['L8', 'L10', 'R8']",,False
1401,2137,searching,,0,[],3,"['L8', 'L10', 'R8']",,False
1402,2138,searching,,0,[],2,"['L10', 'R8']",,False
1403,2139,searching,,0,[],3,"['L10', 'L11', 'R8']",,False
1404,2140,searching,,0,[],4,"['L10', 'L11', 'R2', 'R8']",,False
1405,2141,searching,,0,[],3,"['L10', 'L11', 'R2']",,False
1406,2142,searching,,0,[],4,"['L10', 'L11', 'R2', 'R7']",,False
1407,2143,dribbling,L,1,['L11'],4,"['L9', 'L11', 'R2', 'R7']",,False
1408,2144,dribbling,L,1,['L11'],4,"['L9', 'L11', 'R2', 'R7']",,False
1409,2145,dribbling,L,1,['L11'],3,"['L11', 'R2', 'R7']",,False
1410,2146,dribbling,L,1,['L11'],3,"['L11', 'R2', 'R7']",,False
1411,2147,dribbling,L,1,['L11'],4,"['L10', 'L11', 'R2', 'R7']",,False
1412,2148,dribbling,L,1,['L11'],5,"['L7', 'L10', 'L11', 'R2', 'R8']",,False
1413,2149,passing,L,1,['L11'],5,"['L7', 'L10', 'L11', 'R2', 'R8']","['L11', 'L10', 'L']",False
1414,2150,searching,,0,[],6,"['L7', 'L10', 'L11', 'R2', 'R3', 'R8']",,False
1415,2151,searching,,0,[],5,"['L10', 'L11', 'R2', 'R3', 'R8']",,False
1416,2152,searching,,0,[],4,"['L10', 'L11', 'R3', 'R8']",,False
1417,2153,dribbling,L,1,['L10'],5,"['L10', 'L11', 'R3', 'R5', 'R8']",,False
1418,2154,dribbling,L,1,['L10'],6,"['L8', 'L10', 'L11', 'R3', 'R5', 'R8']",,False
1419,2155,dribbling,L,1,['L10'],6,"['L8', 'L10', 'L11', 'R3', 'R5', 'R8']",,False
1420,2156,dribbling,L,1,['L10'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
1421,2157,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R3', 'R8']",,False
1422,2158,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R3', 'R8']",,False
1423,2159,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R3', 'R8']",,False
1424,2160,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R3', 'R8']",,False
1425,2161,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R3', 'R8']",,False
1426,2162,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R3', 'R8']",,False
1427,2163,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R3', 'R8']",,False
1428,2164,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R3', 'R8']",,False
1429,2165,searching,,0,[],4,"['L8', 'L10', 'R3', 'R8']",,False
1430,2166,searching,,0,[],4,"['L8', 'L10', 'R3', 'R8']",,False
1431,2167,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R3', 'R8']",,False
1432,2168,dribbling,L,1,['L10'],3,"['L10', 'R3', 'R8']",,False
1433,2169,searching,,0,[],3,"['L10', 'R3', 'R8']",,False
1434,2170,searching,,0,[],3,"['L10', 'R3', 'R8']",,False
1435,2171,dribbling,L,1,['L10'],3,"['L10', 'R3', 'R8']",,False
1436,2172,passing,L,1,['L10'],3,"['L10', 'R3', 'R8']","['L10', 'L11', 'L']",False
1437,2173,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
1438,2174,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
1439,2175,searching,,0,[],5,"['L10', 'L11', 'R2', 'R3', 'R7']",,False
1440,2176,searching,,0,[],4,"['L10', 'L11', 'R2', 'R7']",,False
1441,2177,passing,L,1,['L11'],4,"['L9', 'L11', 'R2', 'R7']","['L11', 'L6', 'L']",False
1442,2178,searching,,0,[],4,"['L9', 'L11', 'R2', 'R7']",,False
1443,2179,searching,,0,[],4,"['L6', 'L11', 'R2', 'R7']",,False
1444,2180,searching,,0,[],5,"['L6', 'L11', 'R2', 'R6', 'R7']",,False
1445,2181,searching,,0,[],5,"['L6', 'L7', 'L11', 'R6', 'R7']",,False
1446,2182,searching,,0,[],3,"['L6', 'L7', 'R6']",,False
1447,2183,dribbling,L,1,['L6'],3,"['L6', 'L7', 'R6']",,False
1448,2184,dribbling,L,1,['L6'],3,"['L6', 'L7', 'R6']",,False
1449,2185,dribbling,L,1,['L6'],3,"['L6', 'L7', 'R6']",,False
1450,2186,searching,,0,[],3,"['L6', 'L7', 'R6']",,False
1451,2187,dribbling,L,1,['L6'],3,"['L6', 'L7', 'R6']",,False
