,time,action,sideWithBall,lenOfNearest,nearestPlayer,lenOfMiddleDist,middleDistPlayer,passPair,goalIsNearest
3061,4450,dribbling,L,1,['L5'],7,"['L5', 'L6', 'L8', 'L10', 'R4', 'R7', 'R9']",,False
3062,4451,passing,L,1,['L5'],7,"['L5', 'L6', 'L8', 'L10', 'R4', 'R7', 'R9']","['L5', 'L11', 'L']",False
3063,4452,searching,,0,[],8,"['L5', 'L6', 'L8', 'L10', 'L11', 'R4', 'R7', 'R9']",,False
3064,4453,searching,,0,[],8,"['L5', 'L6', 'L8', 'L10', 'L11', 'R4', 'R7', 'R9']",,False
3065,4454,searching,,0,[],7,"['L5', 'L6', 'L11', 'R3', 'R4', 'R7', 'R9']",,False
3066,4455,searching,,0,[],6,"['L5', 'L6', 'L11', 'R3', 'R7', 'R9']",,False
3067,4456,dribbling,L,1,['L11'],6,"['L6', 'L11', 'R2', 'R3', 'R7', 'R9']",,False
3068,4457,dribbling,L,1,['L11'],6,"['L6', 'L11', 'R2', 'R3', 'R7', 'R9']",,False
3069,4458,searching,,0,[],5,"['L6', 'L11', 'R2', 'R3', 'R9']",,False
3070,4459,searching,,0,[],3,"['L11', 'R2', 'R3']",,False
3071,4460,searching,,0,[],3,"['L11', 'R2', 'R3']",,False
3072,4461,searching,,0,[],3,"['L11', 'R3', 'R4']",,False
3073,4462,searching,,0,[],2,"['R3', 'R4']",,False
3074,4463,searching,,0,[],2,"['R3', 'R4']",,False
3075,4464,searching,,0,[],3,"['L10', 'R3', 'R4']",,False
3076,4465,searching,,0,[],2,"['L10', 'R4']",,False
3077,4466,searching,,0,[],2,"['L10', 'R4']",,False
3078,4467,searching,,0,[],2,"['L10', 'R4']",,False
3079,4468,searching,,0,[],2,"['L10', 'R4']",,False
3080,4469,searching,,0,[],1,['R4'],,False
3081,4470,searching,,0,[],1,['R4'],,False
3082,4471,searching,,0,[],0,[],,False
3083,4472,searching,,0,[],0,[],,False
3084,4473,searching,,0,[],0,[],,False
3085,4474,searching,,0,[],0,[],,False
3086,4475,searching,,0,[],0,[],,False
3087,4476,searching,,0,[],0,[],,False
3088,4477,searching,,0,[],0,[],,False
3089,4478,searching,,0,[],0,[],,False
3090,4479,searching,,0,[],0,[],,False
3091,4480,searching,,0,[],0,[],,False
3092,4481,searching,,0,[],0,[],,False
3093,4482,searching,,0,[],0,[],,False
3094,4483,searching,,0,[],0,[],,False
3095,4484,searching,,0,[],0,[],,False
3096,4485,searching,,0,[],1,['R2'],,False
3097,4486,searching,,0,[],1,['R2'],,False
3098,4487,searching,,0,[],1,['R2'],,False
3099,4488,searching,,0,[],1,['R2'],,False
3100,4489,searching,,0,[],1,['R2'],,False
3101,4490,searching,,0,[],1,['R2'],,False
3102,4491,searching,,0,[],1,['R2'],,False
3103,4492,searching,,0,[],1,['R2'],,False
3104,4493,searching,,0,[],2,"['R2', 'R4']",,False
3105,4494,searching,,0,[],2,"['R2', 'R4']",,False
3106,4495,searching,,0,[],3,"['L10', 'R2', 'R4']",,False
3107,4496,searching,,0,[],3,"['L10', 'R2', 'R4']",,False
3108,4497,searching,,0,[],3,"['L10', 'R2', 'R4']",,False
3109,4498,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R4']",,False
3110,4499,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R4']",,False
3111,4500,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R4']",,False
3112,4501,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R4']",,False
3113,4502,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R4']",,False
3114,4503,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R4']",,True
3115,4504,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R4']",,False
3116,4505,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R4']",,False
3117,4506,passing,R,1,['R2'],4,"['L10', 'L11', 'R2', 'R4']","['R2', 'R7', 'R']",False
3118,4507,passing,R,1,['R4'],5,"['L10', 'L11', 'R2', 'R3', 'R4']","['R4', 'R7', 'R']",False
3119,4508,searching,,0,[],5,"['L10', 'L11', 'R2', 'R3', 'R4']",,False
3120,4509,searching,,0,[],6,"['L10', 'L11', 'R2', 'R3', 'R4', 'R7']",,False
3121,4510,searching,,0,[],5,"['L10', 'L11', 'R3', 'R4', 'R7']",,False
3122,4511,searching,,0,[],3,"['L11', 'R3', 'R7']",,False
3123,4512,searching,,0,[],3,"['L11', 'R3', 'R7']",,False
3124,4513,passing,R,1,['R7'],1,['R7'],"['R7', 'R8', 'R']",False
3125,4514,searching,,0,[],2,"['R6', 'R7']",,False
3126,4515,searching,,0,[],2,"['R6', 'R7']",,False
3127,4516,searching,,0,[],2,"['R6', 'R7']",,False
3128,4517,searching,,0,[],3,"['R6', 'R7', 'R8']",,False
3129,4518,searching,,0,[],2,"['R6', 'R8']",,False
3130,4519,searching,,0,[],2,"['R6', 'R8']",,False
3131,4520,searching,,0,[],2,"['L9', 'R8']",,False
3132,4521,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3133,4522,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3134,4523,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3135,4524,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3136,4525,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3137,4526,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3138,4527,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3139,4528,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3140,4529,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3141,4530,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3142,4531,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3143,4532,dribbling,R,1,['R8'],2,"['L9', 'R8']",,False
3144,4533,passing,R,1,['R8'],2,"['L9', 'R8']","['R8', 'R6', 'R']",False
3145,4534,searching,,0,[],3,"['L9', 'R6', 'R8']",,False
3146,4535,searching,,0,[],3,"['L9', 'R6', 'R8']",,False
3147,4536,searching,,0,[],3,"['L9', 'R6', 'R8']",,False
3148,4537,searching,,0,[],3,"['L9', 'R6', 'R8']",,False
3149,4538,searching,,0,[],3,"['L6', 'L8', 'R6']",,False
3150,4539,dribbling,R,1,['R6'],3,"['L6', 'L8', 'R6']",,False
3151,4540,dribbling,R,1,['R6'],2,"['L8', 'R6']",,False
3152,4541,dribbling,R,1,['R6'],3,"['L6', 'L8', 'R6']",,False
3153,4542,passing,R,1,['R6'],3,"['L6', 'L8', 'R6']","['R6', 'R7', 'R']",False
3154,4543,searching,,0,[],3,"['L8', 'L11', 'R6']",,False
3155,4544,searching,,0,[],4,"['L8', 'L11', 'R6', 'R7']",,False
3156,4545,searching,,0,[],4,"['L8', 'L11', 'R6', 'R7']",,False
3157,4546,searching,,0,[],3,"['L8', 'L11', 'R7']",,False
3158,4547,searching,,0,[],3,"['L8', 'L11', 'R7']",,False
3159,4548,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3160,4549,passing,R,1,['R7'],2,"['L8', 'R7']","['R7', 'R9', 'R']",False
3161,4550,searching,,0,[],2,"['L8', 'R7']",,False
3162,4551,searching,,0,[],3,"['L8', 'R7', 'R9']",,False
3163,4552,searching,,0,[],4,"['L5', 'L8', 'R7', 'R9']",,False
3164,4553,searching,,0,[],4,"['L5', 'L8', 'R7', 'R9']",,False
3165,4554,searching,,0,[],3,"['L5', 'L8', 'R9']",,False
3166,4555,dribbling,R,1,['R9'],3,"['L5', 'L8', 'R9']",,False
3167,4556,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
3168,4557,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
3169,4558,dribbling,R,1,['R9'],3,"['L5', 'L8', 'R9']",,False
3170,4559,passing,R,1,['R9'],2,"['L8', 'R9']","['R9', 'R7', 'R']",False
3171,4560,searching,,0,[],2,"['L8', 'R9']",,False
3172,4561,searching,,0,[],2,"['L8', 'R9']",,False
3173,4562,searching,,0,[],3,"['L8', 'R7', 'R9']",,False
3174,4563,searching,,0,[],3,"['L8', 'R7', 'R9']",,False
3175,4564,searching,,0,[],3,"['L8', 'R7', 'R9']",,False
3176,4565,searching,,0,[],2,"['L8', 'R7']",,False
3177,4566,searching,,0,[],2,"['L8', 'R7']",,False
3178,4567,searching,,0,[],2,"['L8', 'R7']",,False
3179,4568,searching,,0,[],2,"['L8', 'R7']",,False
3180,4569,searching,,0,[],3,"['L8', 'L11', 'R7']",,False
3181,4570,dribbling,R,1,['R7'],3,"['L8', 'L11', 'R7']",,False
3182,4571,dribbling,R,1,['R7'],3,"['L8', 'L11', 'R7']",,False
3183,4572,dribbling,R,1,['R7'],3,"['L8', 'L11', 'R7']",,False
3184,4573,dribbling,R,1,['R7'],3,"['L8', 'L11', 'R7']",,False
3185,4574,dribbling,R,1,['R7'],3,"['L8', 'L11', 'R7']",,False
3186,4575,dribbling,R,1,['R7'],3,"['L8', 'L11', 'R7']",,False
3187,4576,dribbling,R,1,['R7'],3,"['L8', 'L11', 'R7']",,False
3188,4577,passing,R,1,['R7'],3,"['L8', 'L11', 'R7']","['R7', 'R3', 'R']",False
3189,4578,searching,,0,[],3,"['L11', 'R3', 'R7']",,False
3190,4579,searching,,0,[],3,"['L11', 'R3', 'R7']",,False
3191,4580,searching,,0,[],4,"['L11', 'R2', 'R3', 'R7']",,False
3192,4581,searching,,0,[],4,"['L11', 'R2', 'R3', 'R7']",,False
3193,4582,passing,R,1,['R3'],2,"['R2', 'R3']","['R3', 'R5', 'R']",False
3194,4583,searching,,0,[],2,"['R2', 'R3']",,False
3195,4584,searching,,0,[],2,"['R2', 'R3']",,False
3196,4585,searching,,0,[],2,"['R2', 'R3']",,False
3197,4586,searching,,0,[],2,"['R2', 'R3']",,False
3198,4587,searching,,0,[],2,"['R2', 'R5']",,False
3199,4588,searching,,0,[],2,"['R2', 'R5']",,False
3200,4589,searching,,0,[],2,"['R5', 'R8']",,False
3201,4590,searching,,0,[],2,"['R5', 'R8']",,False
3202,4591,passing,R,1,['R5'],2,"['R5', 'R8']","['R5', 'R8', 'R']",False
3203,4592,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3204,4593,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3205,4594,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3206,4595,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3207,4596,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3208,4597,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3209,4598,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3210,4599,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3211,4600,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3212,4601,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3213,4602,dribbling,R,1,['R8'],4,"['L7', 'L9', 'R5', 'R8']",,False
3214,4603,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3215,4604,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3216,4605,passing,R,1,['R8'],4,"['L7', 'L9', 'R5', 'R8']","['R8', 'R2', 'R']",False
3217,4606,searching,,0,[],4,"['L7', 'L9', 'R5', 'R8']",,False
3218,4607,searching,,0,[],6,"['L7', 'L9', 'R2', 'R3', 'R5', 'R8']",,False
3219,4608,searching,,0,[],3,"['R2', 'R3', 'R8']",,False
3220,4609,searching,,0,[],2,"['R2', 'R3']",,False
3221,4610,searching,,0,[],2,"['R2', 'R3']",,False
3222,4611,dribbling,R,1,['R2'],3,"['L8', 'R2', 'R3']",,False
3223,4612,dribbling,R,1,['R2'],3,"['L8', 'R2', 'R3']",,False
3224,4613,dribbling,R,1,['R2'],4,"['L6', 'L8', 'R2', 'R3']",,False
3225,4614,dribbling,R,1,['R2'],3,"['L6', 'L8', 'R2']",,False
3226,4615,dribbling,R,1,['R2'],5,"['L6', 'L7', 'L8', 'R2', 'R6']",,False
3227,4616,dribbling,R,1,['R2'],4,"['L6', 'L7', 'R2', 'R6']",,False
3228,4617,dribbling,R,1,['R2'],4,"['L6', 'L7', 'R2', 'R6']",,False
3229,4618,dribbling,R,1,['R2'],5,"['L6', 'L7', 'R2', 'R6', 'R11']",,False
3230,4619,dribbling,R,1,['R2'],5,"['L6', 'L7', 'L9', 'R2', 'R6']",,False
3231,4620,dribbling,R,1,['R2'],6,"['L6', 'L7', 'L9', 'R2', 'R6', 'R11']",,False
3232,4621,searching,,0,[],7,"['L2', 'L6', 'L7', 'L9', 'R2', 'R6', 'R11']",,False
3233,4622,searching,,0,[],8,"['L2', 'L6', 'L7', 'L9', 'L11', 'R2', 'R6', 'R11']",,False
3234,4623,searching,,0,[],9,"['L2', 'L3', 'L6', 'L7', 'L9', 'L11', 'R2', 'R6', 'R11']",,False
3235,4624,dribbling,L,1,['L6'],7,"['L2', 'L3', 'L6', 'L9', 'R2', 'R6', 'R11']",,False
3236,4625,fight,,2,"['L6', 'R11']",5,"['L2', 'L3', 'L6', 'R6', 'R11']",,False
3237,4720,searching,,0,[],5,"['L7', 'R2', 'R6', 'R8', 'R11']",,False
3238,4721,searching,,0,[],6,"['L7', 'L9', 'R2', 'R6', 'R8', 'R11']",,False
3239,4722,passing,R,1,['R8'],5,"['L7', 'L9', 'R2', 'R6', 'R8']","['R8', 'R10', 'R']",False
3240,4723,searching,,0,[],3,"['L7', 'L9', 'R8']",,False
3241,4724,searching,,0,[],4,"['L4', 'L7', 'L9', 'R8']",,False
3242,4725,searching,,0,[],5,"['L4', 'L7', 'L9', 'R8', 'R10']",,False
3243,4726,searching,,0,[],4,"['L4', 'L9', 'R8', 'R10']",,False
3244,4727,searching,,0,[],3,"['L4', 'L9', 'R10']",,False
3245,4728,searching,,0,[],2,"['L4', 'R10']",,False
3246,4729,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
3247,4730,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
3248,4731,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
3249,4732,passing,R,1,['R10'],2,"['L4', 'R10']","['R10', 'R8', 'R']",False
3250,4733,searching,,0,[],4,"['L4', 'L9', 'R8', 'R10']",,False
3251,4734,searching,,0,[],5,"['L4', 'L7', 'L9', 'R8', 'R10']",,False
3252,4735,searching,,0,[],5,"['L4', 'L7', 'L9', 'R8', 'R10']",,False
3253,4736,searching,,0,[],4,"['L2', 'L7', 'L9', 'R8']",,False
3254,4737,passing,R,1,['R8'],6,"['L2', 'L6', 'L7', 'L9', 'R2', 'R8']","['R8', 'R4', 'R']",False
3255,4738,searching,,0,[],3,"['L6', 'R2', 'R8']",,False
3256,4739,searching,,0,[],4,"['L6', 'L11', 'R2', 'R8']",,False
3257,4740,searching,,0,[],4,"['L6', 'L11', 'R2', 'R8']",,False
3258,4741,searching,,0,[],3,"['L11', 'R2', 'R6']",,False
3259,4742,searching,,0,[],3,"['L11', 'R2', 'R6']",,False
3260,4743,searching,,0,[],3,"['L11', 'R2', 'R6']",,False
3261,4744,searching,,0,[],3,"['L11', 'R2', 'R6']",,False
3262,4745,searching,,0,[],3,"['L11', 'R2', 'R6']",,False
3263,4746,searching,,0,[],4,"['L11', 'R2', 'R4', 'R6']",,False
3264,4747,searching,,0,[],5,"['L11', 'R2', 'R4', 'R6', 'R7']",,False
3265,4748,searching,,0,[],3,"['R2', 'R4', 'R7']",,False
3266,4749,searching,,0,[],3,"['R2', 'R4', 'R7']",,False
3267,4750,dribbling,R,1,['R4'],4,"['L8', 'R2', 'R4', 'R7']",,False
3268,4751,passing,R,1,['R4'],4,"['L8', 'R2', 'R4', 'R7']","['R4', 'R9', 'R']",False
3269,4752,searching,,0,[],4,"['L8', 'L10', 'R4', 'R7']",,False
3270,4753,searching,,0,[],4,"['L8', 'L10', 'R4', 'R7']",,False
3271,4754,searching,,0,[],5,"['L5', 'L8', 'L10', 'R4', 'R7']",,False
3272,4755,searching,,0,[],5,"['L5', 'L8', 'L10', 'R4', 'R7']",,False
3273,4756,searching,,0,[],5,"['L5', 'L8', 'L10', 'R7', 'R9']",,False
3274,4757,searching,,0,[],5,"['L5', 'L8', 'L10', 'R7', 'R9']",,False
3275,4758,searching,,0,[],5,"['L5', 'L8', 'L10', 'R7', 'R9']",,False
3276,4759,searching,,0,[],4,"['L5', 'L8', 'L10', 'R9']",,False
3277,4760,searching,,0,[],3,"['L5', 'L8', 'R9']",,False
3278,4761,dribbling,R,1,['R9'],3,"['L5', 'L8', 'R9']",,False
3279,4762,dribbling,R,1,['R9'],3,"['L5', 'L8', 'R9']",,False
3280,4763,dribbling,R,1,['R9'],3,"['L5', 'L8', 'R9']",,False
3281,4764,dribbling,R,1,['R9'],3,"['L5', 'L8', 'R9']",,False
3282,4765,passing,R,1,['R9'],4,"['L5', 'L8', 'L10', 'R9']","['R9', 'R7', 'R']",False
3283,4766,searching,,0,[],5,"['L5', 'L8', 'L10', 'R7', 'R9']",,False
3284,4767,searching,,0,[],5,"['L5', 'L8', 'L10', 'R7', 'R9']",,False
3285,4768,searching,,0,[],6,"['L5', 'L8', 'L10', 'R4', 'R7', 'R9']",,False
3286,4769,searching,,0,[],5,"['L5', 'L8', 'L10', 'R4', 'R7']",,False
3287,4770,passing,R,1,['R7'],4,"['L8', 'L10', 'R4', 'R7']","['R7', 'R2', 'R']",False
3288,4771,searching,,0,[],5,"['L8', 'L10', 'R2', 'R4', 'R7']",,False
3289,4772,searching,,0,[],3,"['L10', 'R2', 'R7']",,False
3290,4773,searching,,0,[],2,"['R2', 'R7']",,False
3291,4774,searching,,0,[],2,"['R2', 'R7']",,False
3292,4775,searching,,0,[],2,"['L6', 'R2']",,False
3293,4776,dribbling,R,1,['R2'],2,"['L6', 'R2']",,False
3294,4777,dribbling,R,1,['R2'],2,"['L6', 'R2']",,False
3295,4778,dribbling,R,1,['R2'],2,"['L6', 'R2']",,False
3296,4779,dribbling,R,1,['R2'],2,"['L6', 'R2']",,False
3297,4780,dribbling,R,1,['R2'],2,"['L6', 'R2']",,False
3298,4781,passing,R,1,['R2'],2,"['L6', 'R2']","['R2', 'R5', 'R']",False
3299,4782,searching,,0,[],3,"['L6', 'L11', 'R2']",,False
3300,4783,searching,,0,[],4,"['L6', 'L11', 'R2', 'R6']",,False
3301,4784,searching,,0,[],3,"['L11', 'R2', 'R6']",,False
3302,4785,searching,,0,[],3,"['L11', 'R2', 'R6']",,False
3303,4786,searching,,0,[],2,"['L11', 'R6']",,False
3304,4787,searching,,0,[],3,"['L11', 'R5', 'R6']",,False
3305,4788,searching,,0,[],3,"['L11', 'R5', 'R6']",,False
3306,4789,searching,,0,[],2,"['L7', 'R5']",,False
3307,4790,searching,,0,[],2,"['L7', 'R5']",,False
3308,4791,searching,,0,[],2,"['L7', 'R5']",,False
3309,4792,dribbling,R,1,['R5'],2,"['L7', 'R5']",,False
3310,4793,dribbling,R,1,['R5'],3,"['L7', 'R5', 'R8']",,False
3311,4794,dribbling,R,1,['R5'],3,"['L7', 'R5', 'R8']",,False
3312,4795,passing,R,1,['R5'],3,"['L7', 'R5', 'R8']","['R5', 'R8', 'R']",False
3313,4796,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3314,4797,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3315,4798,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3316,4799,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3317,4800,passing,R,1,['R8'],4,"['L7', 'L9', 'R5', 'R8']","['R8', 'R5', 'R']",False
3318,4801,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3319,4802,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3320,4803,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3321,4804,dribbling,R,1,['R5'],3,"['L7', 'R5', 'R8']",,False
3322,4805,dribbling,R,1,['R5'],3,"['L7', 'R5', 'R8']",,False
3323,4806,dribbling,R,1,['R5'],3,"['L7', 'R5', 'R8']",,False
3324,4807,dribbling,R,1,['R5'],2,"['L7', 'R5']",,False
3325,4808,dribbling,R,1,['R5'],2,"['L7', 'R5']",,False
3326,4809,passing,R,1,['R5'],2,"['L7', 'R5']","['R5', 'R2', 'R']",False
3327,4810,searching,,0,[],3,"['L7', 'R2', 'R5']",,False
3328,4811,searching,,0,[],3,"['L7', 'R2', 'R5']",,False
3329,4812,searching,,0,[],3,"['R2', 'R3', 'R5']",,False
3330,4813,searching,,0,[],3,"['R2', 'R3', 'R5']",,False
3331,4814,searching,,0,[],4,"['L6', 'R2', 'R3', 'R5']",,False
3332,4815,dribbling,R,1,['R2'],4,"['L6', 'L11', 'R2', 'R3']",,False
3333,4816,dribbling,R,1,['R2'],3,"['L11', 'R2', 'R6']",,False
3334,4817,passing,R,1,['R2'],2,"['L11', 'R2']","['R2', 'R8', 'R']",False
3335,4818,searching,,0,[],2,"['L7', 'R2']",,False
3336,4819,searching,,0,[],3,"['L7', 'R2', 'R5']",,False
3337,4820,searching,,0,[],3,"['L7', 'R2', 'R5']",,False
3338,4821,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3339,4822,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3340,4823,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3341,4824,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3342,4825,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3343,4826,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3344,4827,dribbling,R,1,['R8'],3,"['L7', 'R5', 'R8']",,False
3345,4828,passing,R,1,['R8'],3,"['L7', 'R5', 'R8']","['R8', 'R2', 'R']",False
3346,4829,searching,,0,[],4,"['L7', 'L9', 'R5', 'R8']",,False
3347,4830,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3348,4831,searching,,0,[],2,"['L7', 'R8']",,False
3349,4832,searching,,0,[],2,"['L7', 'R2']",,False
3350,4833,searching,,0,[],2,"['L7', 'R2']",,False
3351,4834,searching,,0,[],3,"['L6', 'L7', 'R2']",,False
3352,4835,passing,R,1,['R2'],3,"['L6', 'L11', 'R2']","['R2', 'R4', 'R']",False
3353,4836,searching,,0,[],4,"['L8', 'L11', 'R2', 'R3']",,False
3354,4837,searching,,0,[],4,"['L8', 'L11', 'R2', 'R3']",,False
3355,4838,searching,,0,[],5,"['L8', 'L11', 'R2', 'R3', 'R4']",,False
3356,4839,searching,,0,[],5,"['L8', 'L11', 'R2', 'R3', 'R4']",,False
3357,4840,searching,,0,[],3,"['L8', 'R3', 'R4']",,False
3358,4841,searching,,0,[],3,"['L8', 'R3', 'R4']",,False
3359,4842,passing,R,1,['R4'],3,"['L8', 'R3', 'R4']","['R4', 'R7', 'R']",False
3360,4843,searching,,0,[],2,"['L8', 'R4']",,False
3361,4844,searching,,0,[],3,"['L8', 'R4', 'R7']",,False
3362,4845,searching,,0,[],3,"['L8', 'R4', 'R7']",,False
3363,4846,searching,,0,[],3,"['L8', 'R4', 'R7']",,False
3364,4847,searching,,0,[],3,"['L8', 'R4', 'R7']",,False
3365,4848,passing,R,1,['R7'],3,"['L8', 'L10', 'R7']","['R7', 'R9', 'R']",False
3366,4849,searching,,0,[],2,"['L10', 'R7']",,False
3367,4850,searching,,0,[],4,"['L5', 'L10', 'R7', 'R9']",,False
3368,4851,searching,,0,[],4,"['L5', 'L10', 'R7', 'R9']",,False
3369,4852,searching,,0,[],4,"['L5', 'L10', 'R7', 'R9']",,False
3370,4853,searching,,0,[],4,"['L5', 'L10', 'R7', 'R9']",,False
3371,4854,searching,,0,[],3,"['L5', 'L10', 'R9']",,False
3372,4855,searching,,0,[],3,"['L5', 'L10', 'R9']",,False
3373,4856,searching,,0,[],3,"['L5', 'L10', 'R9']",,False
3374,4857,searching,,0,[],2,"['L5', 'R9']",,False
3375,4858,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
3376,4859,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
3377,4860,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
3378,4861,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
3379,4862,dribbling,R,1,['R9'],3,"['L5', 'L10', 'R9']",,False
3380,4863,dribbling,R,1,['R9'],3,"['L5', 'L10', 'R9']",,False
3381,4864,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
3382,4865,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
3383,4866,passing,R,1,['R9'],4,"['L5', 'L10', 'R7', 'R9']","['R9', 'R7', 'R']",False
3384,4867,searching,,0,[],4,"['L5', 'L10', 'R7', 'R9']",,False
3385,4868,searching,,0,[],4,"['L5', 'L10', 'R7', 'R9']",,False
3386,4869,searching,,0,[],4,"['L8', 'L10', 'R7', 'R9']",,False
3387,4870,dribbling,R,1,['R7'],3,"['L8', 'L10', 'R7']",,False
3388,4871,dribbling,R,1,['R7'],3,"['L8', 'L10', 'R7']",,False
3389,4872,dribbling,R,1,['R7'],3,"['L8', 'L10', 'R7']",,False
3390,4873,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3391,4874,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3392,4875,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3393,4876,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3394,4877,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3395,4878,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3396,4879,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3397,4880,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3398,4881,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3399,4882,dribbling,R,1,['R7'],2,"['L8', 'R7']",,False
3400,4883,passing,R,1,['R7'],2,"['L8', 'R7']","['R7', 'R2', 'R']",False
3401,4884,searching,,0,[],3,"['L8', 'L10', 'R7']",,False
3402,4885,searching,,0,[],3,"['L8', 'L10', 'R7']",,False
3403,4886,searching,,0,[],2,"['L10', 'R7']",,False
3404,4887,searching,,0,[],2,"['L10', 'R2']",,False
3405,4888,searching,,0,[],3,"['L6', 'L10', 'R2']",,False
3406,4889,searching,,0,[],3,"['L6', 'L10', 'R2']",,False
3407,4890,searching,,0,[],2,"['L6', 'R2']",,False
3408,4891,passing,R,1,['R2'],2,"['L6', 'R2']","['R2', 'R5', 'R']",False
3409,4892,searching,,0,[],3,"['L6', 'L11', 'R2']",,False
3410,4893,searching,,0,[],3,"['L6', 'L11', 'R2']",,False
3411,4894,searching,,0,[],3,"['L11', 'R2', 'R6']",,False
3412,4895,searching,,0,[],3,"['L11', 'R2', 'R6']",,False
3413,4896,searching,,0,[],2,"['L11', 'R6']",,False
3414,4897,searching,,0,[],2,"['L11', 'R6']",,False
3415,4898,searching,,0,[],1,['R6'],,False
3416,4899,searching,,0,[],1,['R5'],,False
3417,4900,searching,,0,[],2,"['R5', 'R8']",,False
3418,4901,searching,,0,[],2,"['R5', 'R8']",,False
3419,4902,searching,,0,[],2,"['R5', 'R8']",,False
3420,4903,dribbling,R,1,['R5'],2,"['R5', 'R8']",,False
3421,4904,passing,R,1,['R5'],3,"['L7', 'R5', 'R8']","['R5', 'R8', 'R']",False
3422,4905,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3423,4906,passing,R,1,['R8'],3,"['L7', 'R5', 'R8']","['R8', 'R10', 'R']",False
3424,4907,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
3425,4908,searching,,0,[],4,"['L4', 'L7', 'R5', 'R8']",,False
3426,4909,searching,,0,[],3,"['L4', 'L7', 'R8']",,False
